"google.com","HTML/BODY/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/OL[1]/LI[1]/A[1]/SPAN[1]","http://www.google.com/","http://accounts.google.com/ServiceLogin?service=oz&passive=1209600&continue=http://plus.google.com/?gpsrc%3Dogpy0%26tab%3DwX%26partnerid%3Dogpy0","{""xpath"":""HTML/BODY[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/OL[1]/LI[1]/A[1]/SPAN[1]"",""snapshot"":{""type"":""DOM"",""prop"":{""nodeName"":""span"",""xpath"":""html/body[1]/div[1]/div[2]/div[1]/div[1]/div[1]/ol[1]/li[1]/a[1]/span[1]""}}}","{""nodeName"":""SPAN"",""textContent"":"""",""pos"":2}"
"google.com","HTML/BODY/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/OL[1]/LI[1]/A[1]","http://www.google.com/","http://accounts.google.com/ServiceLogin?service=oz&passive=1209600&continue=http%3A%2F%2Fplus.google.com%2F%3Fgpsrc%3Dogpy0%26tab%3DwX%26partnerid%3Dogpy0","{""xpath"":""HTML/BODY[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/OL[1]/LI[1]/A[1]"",""snapshot"":{""type"":""DOM"",""prop"":{""nodeName"":""a"",""xpath"":""html/body[1]/div[1]/div[2]/div[1]/div[1]/div[1]/ol[1]/li[1]/a[1]""}}}","{""nodeName"":""A"",""textContent"":""+You"",""pos"":1}"
"google.com","HTML/BODY/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/OL[1]/LI[1]/A[1]/SPAN[2]","http://www.google.com/","http://accounts.google.com/ServiceLogin?service=oz&passive=1209600&continue=http%3A%2F%2Fplus.google.com%2F%3Fgpsrc%3Dogpy0%26tab%3DwX%26partnerid%3Dogpy0","{""xpath"":""HTML/BODY[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/OL[1]/LI[1]/A[1]/SPAN[2]"",""snapshot"":{""type"":""DOM"",""prop"":{""nodeName"":""span"",""xpath"":""html/body[1]/div[1]/div[2]/div[1]/div[1]/div[1]/ol[1]/li[1]/a[1]/span[2]""}}}","{""nodeName"":""SPAN"",""textContent"":""+You"",""pos"":1}"
"google.com","HTML/BODY/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/OL[1]/LI[2]/A[1]","http://www.google.com/","http://www.google.com/webhp?tab=ww","{""xpath"":""HTML/BODY[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/OL[1]/LI[2]/A[1]"",""snapshot"":{""type"":""DOM"",""prop"":{""nodeName"":""a"",""xpath"":""html/body[1]/div[1]/div[2]/div[1]/div[1]/div[1]/ol[1]/li[2]/a[1]""}}}","{""nodeName"":""A"",""textContent"":""Search"",""pos"":1}"
"google.com","HTML/BODY/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/OL[1]/LI[2]/A[1]/SPAN[2]","http://www.google.com/","http://www.google.com/webhp?tab=ww","{""xpath"":""HTML/BODY[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/OL[1]/LI[2]/A[1]/SPAN[2]"",""snapshot"":{""type"":""DOM"",""prop"":{""nodeName"":""span"",""xpath"":""html/body[1]/div[1]/div[2]/div[1]/div[1]/div[1]/ol[1]/li[2]/a[1]/span[2]""}}}","{""nodeName"":""SPAN"",""textContent"":""Search"",""pos"":1}"
"google.com","HTML/BODY/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/OL[1]/LI[3]/A[1]/SPAN[1]","http://www.google.com/","http://www.google.com/imghp?hl=en&tab=wi","{""xpath"":""HTML/BODY[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/OL[1]/LI[3]/A[1]/SPAN[1]"",""snapshot"":{""type"":""DOM"",""prop"":{""nodeName"":""span"",""xpath"":""html/body[1]/div[1]/div[2]/div[1]/div[1]/div[1]/ol[1]/li[3]/a[1]/span[1]""}}}","{""nodeName"":""SPAN"",""textContent"":"""",""pos"":4}"
"google.com","HTML/BODY/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/OL[1]/LI[3]/A[1]/SPAN[2]","http://www.google.com/","http://www.google.com/imghp?hl=en&tab=wi","{""xpath"":""HTML/BODY[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/OL[1]/LI[3]/A[1]/SPAN[2]"",""snapshot"":{""type"":""DOM"",""prop"":{""nodeName"":""span"",""xpath"":""html/body[1]/div[1]/div[2]/div[1]/div[1]/div[1]/ol[1]/li[3]/a[1]/span[2]""}}}","{""nodeName"":""SPAN"",""textContent"":""Images"",""pos"":1}"
"google.com","HTML/BODY/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/OL[1]/LI[3]/A[1]","http://www.google.com/","http://www.google.com/imghp?hl=en&tab=wi","{""xpath"":""HTML/BODY[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/OL[1]/LI[3]/A[1]"",""snapshot"":{""type"":""DOM"",""prop"":{""nodeName"":""a"",""xpath"":""html/body[1]/div[1]/div[2]/div[1]/div[1]/div[1]/ol[1]/li[3]/a[1]""}}}","{""nodeName"":""A"",""textContent"":""Images"",""pos"":1}"
"google.com","HTML/BODY/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/OL[1]/LI[4]/A[1]/SPAN[1]","http://www.google.com/","http://maps.google.com/maps?hl=en&tab=wl","{""xpath"":""HTML/BODY[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/OL[1]/LI[4]/A[1]/SPAN[1]"",""snapshot"":{""type"":""DOM"",""prop"":{""nodeName"":""span"",""xpath"":""html/body[1]/div[1]/div[2]/div[1]/div[1]/div[1]/ol[1]/li[4]/a[1]/span[1]""}}}","{""nodeName"":""SPAN"",""textContent"":"""",""pos"":5}"
"google.com","HTML/BODY/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/OL[1]/LI[4]/A[1]/SPAN[2]","http://www.google.com/","http://maps.google.com/maps?hl=en&tab=wl","{""xpath"":""HTML/BODY[1]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/OL[1]/LI[4]/A[1]/SPAN[2]"",""snapshot"":{""type"":""DOM"",""prop"":{""nodeName"":""span"",""xpath"":""html/body[1]/div[1]/div[2]/div[1]/div[1]/div[1]/ol[1]/li[4]/a[1]/span[2]""}}}","{""nodeName"":""SPAN"",""textContent"":""Maps"",""pos"":1}"
